credit_id,client_id,amount,duration,status,collateral_type,collateral_value,collateral_ratio,name,age,job,city,is_legal,base_pd,lgd,reserves_for_bank
CR_1091,799,10000.0,6,Active,Real Estate,14492.36,144.9236,Client_799,19,Manager,Sulgen,True,0.05,0.2,100.00000000000001
CR_1092,733,10000.0,24,Default,Deposit,5788.52,57.885200000000005,Client_733,49,Unemployed,Rottweil,True,0.3,0.2,600.0
CR_1093,725,500.0,36,Closed,Real Estate,597.18,119.436,Client_725,40,Unemployed,Dunningen,True,0.3,0.2,30.0
CR_1094,423,25000.0,6,Default,Real Estate,23269.64,93.07856,Client_423,18,Manager,Frankfurt,True,0.05,0.2,250.00000000000006
CR_1095,687,5000.0,12,Closed,Nothing,0.0,0.0,Client_687,49,Pensioner,Stuttgart,True,0.08,0.8,320.0
CR_1096,610,1000.0,12,Active,Nothing,0.0,0.0,Client_610,67,Security,Frankfurt,True,0.09,0.8,72.0
CR_1097,565,5000.0,36,Active,Deposit,0.0,0.0,Client_565,29,Manager,Dunningen,True,0.05,0.2,50.00000000000001
CR_1098,79,500.0,24,Default,Real Estate,424.38,84.87599999999999,Client_79,63,Engineer,Schramberg,True,0.03,0.2,3.0
CR_1099,732,5000.0,6,Active,Real Estate,3431.68,68.6336,Client_732,40,IT Specialist,Dunningen,True,0.02,0.2,20.0
CR_1100,821,5000.0,36,Closed,Nothing,0.0,0.0,Client_821,34,Police worker,Berlin,True,0.04,0.8,160.0
CR_1101,670,5000.0,6,Active,Car,5621.29,112.4258,Client_670,34,Seller,Frankfurt,True,0.06,0.4,120.0
CR_1102,139,5000.0,60,Closed,Car,5786.2,115.724,Client_139,34,IT Specialist,Hardt,True,0.02,0.4,40.0
CR_1103,345,25000.0,6,Closed,Nothing,0.0,0.0,Client_345,71,Pensioner,Dunningen,True,0.08,0.8,1600.0
CR_1104,637,25000.0,12,Closed,Deposit,32125.3,128.5012,Client_637,72,Police worker,Rottweil,True,0.04,0.2,200.0
CR_1105,811,500.0,12,Default,Nothing,0.0,0.0,Client_811,45,Security,Offenburg,True,0.09,0.8,36.0
CR_1106,909,5000.0,12,Closed,Deposit,6896.2,137.924,Client_909,67,Teacher,Hamburg,True,0.02,0.2,20.0
CR_1107,124,1000.0,6,Closed,Nothing,0.0,0.0,Client_124,48,Sportsman,Baden-Baden,True,0.08,0.8,64.0
CR_1108,537,1000.0,36,Closed,Car,1329.64,132.96400000000003,Client_537,44,Seller,Munich,True,0.06,0.4,24.0
CR_1109,298,25000.0,36,Closed,Deposit,22622.4,90.4896,Client_298,46,Brewer,Schramberg,True,0.04,0.2,200.0
CR_1110,858,5000.0,6,Active,Real Estate,3850.74,77.0148,Client_858,48,Unemployed,Schramberg,True,0.3,0.2,300.0
CR_1111,2,500.0,12,Closed,Car,483.74,96.748,Client_2,68,IT Specialist,Munich,True,0.02,0.4,4.0
CR_1112,38,25000.0,6,Closed,Car,21451.46,85.80584,Client_38,71,Security,Bratslaw,True,0.09,0.4,899.9999999999999
CR_1113,511,10000.0,36,Closed,Real Estate,10046.88,100.4688,Client_511,46,Director,Munich,True,0.01,0.2,20.0
CR_1114,229,5000.0,12,Default,Car,3647.8,72.956,Client_229,18,Director,Stuttgart,True,0.01,0.4,20.0
CR_1115,478,1000.0,24,Active,Deposit,661.16,66.116,Client_478,59,Pensioner,Offenburg,True,0.08,0.2,16.0
CR_1116,351,50000.0,24,Active,Deposit,72247.63,144.49526,Client_351,46,Manager,Hamburg,True,0.05,0.2,500.0000000000001
CR_1117,28,5000.0,60,Default,Car,7263.18,145.2636,Client_28,59,Brewer,Rottweil,True,0.04,0.4,80.0
CR_1118,783,500.0,6,Default,Real Estate,369.51,73.902,Client_783,29,Director,Bratslaw,True,0.01,0.2,1.0
CR_1119,756,5000.0,60,Closed,Nothing,0.0,0.0,Client_756,67,Brewer,Offenburg,True,0.04,0.8,160.0
CR_1120,435,500.0,6,Closed,Nothing,0.0,0.0,Client_435,61,Police worker,Sulgen,True,0.04,0.8,16.0
CR_1121,504,1000.0,24,Active,Deposit,1259.75,125.975,Client_504,65,Engineer,Schramberg,True,0.03,0.2,6.0
CR_1122,382,50000.0,6,Closed,Real Estate,57429.79,114.85958,Client_382,71,Seller,Hamburg,True,0.06,0.2,600.0
CR_1123,883,5000.0,60,Active,Deposit,0.0,0.0,Client_883,69,Sportsman,Stuttgart,True,0.08,0.2,80.0
CR_1124,957,25000.0,12,Active,Nothing,0.0,0.0,Client_957,17,Brewer,Frankfurt,False,0.048,0.8,960.0000000000001
CR_1125,183,25000.0,60,Closed,Nothing,0.0,0.0,Client_183,16,Engineer,Frankfurt,False,0.036,0.8,720.0
CR_1126,336,5000.0,24,Default,Deposit,6982.64,139.6528,Client_336,63,Brewer,Vs,True,0.04,0.2,40.0
CR_1127,936,5000.0,6,Closed,Real Estate,5126.34,102.5268,Client_936,52,Director,Hamburg,True,0.01,0.2,10.0
CR_1128,982,5000.0,36,Closed,Car,0.0,0.0,Client_982,27,Pensioner,Tuttlingen,True,0.08,0.4,160.0
CR_1129,264,25000.0,6,Default,Real Estate,13887.62,55.55048,Client_264,70,Manager,Baden-Baden,True,0.05,0.2,250.00000000000006
CR_1130,858,5000.0,24,Closed,Real Estate,3137.77,62.7554,Client_858,48,Unemployed,Schramberg,True,0.3,0.2,300.0
CR_1131,123,1000.0,24,Default,Deposit,660.29,66.029,Client_123,19,IT Specialist,Tuttlingen,True,0.02,0.2,4.0
CR_1132,626,500.0,24,Closed,Nothing,0.0,0.0,Client_626,53,Unemployed,Hamburg,True,0.3,0.8,120.0
CR_1133,421,50000.0,24,Active,Deposit,36237.0,72.474,Client_421,28,Police worker,Hamburg,True,0.04,0.2,400.0
CR_1134,430,5000.0,36,Closed,Car,0.0,0.0,Client_430,70,Security,Rottweil,True,0.09,0.4,180.0
CR_1135,445,5000.0,6,Default,Deposit,2686.57,53.73140000000001,Client_445,40,Director,Stuttgart,True,0.01,0.2,10.0
CR_1136,790,50000.0,60,Active,Car,52117.91,104.23582,Client_790,59,Unemployed,Frankfurt,True,0.3,0.4,6000.0
CR_1137,849,5000.0,24,Closed,Real Estate,0.0,0.0,Client_849,44,Brewer,Rottweil,True,0.04,0.2,40.0
CR_1138,898,10000.0,6,Closed,Nothing,0.0,0.0,Client_898,69,Engineer,Rottweil,True,0.03,0.8,240.0
CR_1139,524,5000.0,24,Default,Real Estate,0.0,0.0,Client_524,48,Teacher,Vs,True,0.02,0.2,20.0
CR_1140,328,50000.0,24,Closed,Nothing,0.0,0.0,Client_328,22,Teacher,Baden-Baden,True,0.02,0.8,800.0
CR_1141,987,500.0,24,Default,Nothing,0.0,0.0,Client_987,72,Engineer,Munich,True,0.03,0.8,12.0
CR_1142,199,10000.0,60,Default,Nothing,0.0,0.0,Client_199,60,Brewer,Stuttgart,True,0.04,0.8,320.0
CR_1143,259,1000.0,60,Default,Nothing,0.0,0.0,Client_259,18,IT Specialist,Hardt,True,0.02,0.8,16.0
CR_1144,478,500.0,36,Default,Car,586.81,117.362,Client_478,59,Pensioner,Offenburg,True,0.08,0.4,16.0
CR_1145,29,10000.0,36,Active,Car,6096.35,60.9635,Client_29,32,IT Specialist,Offenburg,True,0.02,0.4,80.0
CR_1146,60,10000.0,36,Active,Real Estate,14196.58,141.9658,Client_60,69,Director,Tuttlingen,True,0.01,0.2,20.0
CR_1147,295,50000.0,6,Active,Nothing,0.0,0.0,Client_295,35,Brewer,Dunningen,True,0.04,0.8,1600.0
CR_1148,839,1000.0,6,Closed,Car,1260.55,126.055,Client_839,42,Student,Tuttlingen,True,0.25,0.4,100.0
CR_1149,792,1000.0,6,Closed,Real Estate,1129.68,112.968,Client_792,65,Police worker,Hamburg,True,0.04,0.2,8.0
CR_1150,260,500.0,36,Default,Deposit,636.88,127.376,Client_260,62,Engineer,Bratslaw,True,0.03,0.2,3.0
CR_1151,73,1000.0,60,Closed,Nothing,0.0,0.0,Client_73,36,Brewer,Baden-Baden,True,0.04,0.8,32.0
CR_1152,371,500.0,60,Default,Car,683.99,136.798,Client_371,61,Police worker,Frankfurt,True,0.04,0.4,8.0
CR_1153,159,1000.0,60,Closed,Car,860.45,86.045,Client_159,18,Driver,Berlin,True,0.12,0.4,48.0
CR_1154,46,1000.0,60,Closed,Car,1319.13,131.913,Client_46,30,Teacher,Dunningen,True,0.02,0.4,8.0
CR_1155,920,50000.0,60,Default,Nothing,0.0,0.0,Client_920,57,Unemployed,Bratslaw,True,0.3,0.8,12000.0
CR_1156,254,50000.0,12,Default,Real Estate,25452.15,50.9043,Client_254,58,Manager,Sulgen,True,0.05,0.2,500.0000000000001
CR_1157,268,1000.0,36,Default,Car,847.88,84.788,Client_268,24,Police worker,Hardt,True,0.04,0.4,16.0
CR_1158,672,50000.0,6,Closed,Deposit,54446.19,108.89238000000002,Client_672,21,Police worker,Sulgen,True,0.04,0.2,400.0
CR_1159,86,50000.0,12,Closed,Real Estate,55148.3,110.2966,Client_86,28,Manager,Dunningen,True,0.05,0.2,500.0000000000001
CR_1160,825,500.0,24,Active,Nothing,0.0,0.0,Client_825,52,Pensioner,Frankfurt,True,0.08,0.8,32.0
CR_1161,314,5000.0,60,Closed,Deposit,0.0,0.0,Client_314,47,Unemployed,Sulgen,True,0.3,0.2,300.0
CR_1162,18,1000.0,36,Active,Nothing,0.0,0.0,Client_18,68,Teacher,Stuttgart,True,0.02,0.8,16.0
CR_1163,913,25000.0,36,Closed,Nothing,0.0,0.0,Client_913,37,Sportsman,Hamburg,True,0.08,0.8,1600.0
CR_1164,649,10000.0,6,Closed,Nothing,0.0,0.0,Client_649,39,Director,Sulgen,True,0.01,0.8,80.0
CR_1165,977,50000.0,60,Default,Deposit,71353.07,142.70614,Client_977,65,IT Specialist,Sulgen,True,0.02,0.2,200.0
CR_1166,86,25000.0,36,Active,Car,32908.75,131.635,Client_86,28,Manager,Dunningen,True,0.05,0.4,500.0000000000001
CR_1167,75,50000.0,12,Default,Nothing,0.0,0.0,Client_75,49,Engineer,Offenburg,True,0.03,0.8,1200.0
CR_1168,14,500.0,60,Default,Nothing,0.0,0.0,Client_14,70,Pensioner,Hardt,True,0.08,0.8,32.0
CR_1169,525,50000.0,12,Active,Nothing,0.0,0.0,Client_525,40,Sportsman,Frankfurt,True,0.08,0.8,3200.0
CR_1170,375,5000.0,6,Closed,Car,0.0,0.0,Client_375,47,IT Specialist,Offenburg,True,0.02,0.4,40.0
CR_1171,113,25000.0,60,Default,Nothing,0.0,0.0,Client_113,20,Director,Sulgen,True,0.01,0.8,200.0
CR_1172,818,10000.0,24,Active,Real Estate,5988.44,59.88439999999999,Client_818,69,Student,Hardt,True,0.25,0.2,500.0
CR_1173,786,10000.0,36,Default,Nothing,0.0,0.0,Client_786,75,Police worker,Baden-Baden,True,0.04,0.8,320.0
CR_1174,412,5000.0,60,Active,Deposit,6282.62,125.6524,Client_412,54,Security,Vs,True,0.09,0.2,90.0
CR_1175,255,25000.0,60,Default,Real Estate,24610.92,98.44368,Client_255,29,Student,Rottweil,True,0.25,0.2,1250.0
CR_1176,319,1000.0,12,Closed,Real Estate,610.94,61.094,Client_319,71,IT Specialist,Schramberg,True,0.02,0.2,4.0
CR_1177,571,5000.0,12,Closed,Real Estate,0.0,0.0,Client_571,70,Driver,Munich,True,0.12,0.2,120.0
CR_1178,783,25000.0,12,Closed,Deposit,30111.49,120.44596,Client_783,29,Director,Bratslaw,True,0.01,0.2,50.0
CR_1179,299,1000.0,24,Default,Car,805.22,80.522,Client_299,34,Police worker,Sulgen,True,0.04,0.4,16.0
CR_1180,846,1000.0,36,Closed,Real Estate,855.95,85.59500000000001,Client_846,74,Sportsman,Sulgen,True,0.08,0.2,16.0
CR_1181,335,10000.0,6,Default,Real Estate,8095.25,80.9525,Client_335,22,Engineer,Munich,True,0.03,0.2,60.0
CR_1182,690,500.0,60,Closed,Real Estate,734.26,146.852,Client_690,58,Manager,Dunningen,True,0.05,0.2,5.000000000000001
CR_1183,159,50000.0,6,Closed,Deposit,33531.81,67.06361999999999,Client_159,18,Driver,Berlin,True,0.12,0.2,1200.0
CR_1184,500,1000.0,36,Default,Deposit,1259.4,125.94,Client_500,69,Pensioner,Stuttgart,True,0.08,0.2,16.0
CR_1185,37,50000.0,60,Closed,Nothing,0.0,0.0,Client_37,25,Manager,Hamburg,True,0.05,0.8,2000.0000000000005
CR_1186,60,50000.0,36,Closed,Deposit,51470.4,102.9408,Client_60,69,Director,Tuttlingen,True,0.01,0.2,100.0
CR_1187,798,25000.0,24,Default,Car,12838.46,51.35384,Client_798,27,Director,Rottweil,True,0.01,0.4,100.0
CR_1188,462,50000.0,24,Closed,Deposit,37539.48,75.07896000000001,Client_462,73,Engineer,Frankfurt,True,0.03,0.2,300.0
CR_1189,649,5000.0,12,Active,Real Estate,0.0,0.0,Client_649,39,Director,Sulgen,True,0.01,0.2,10.0
CR_1190,529,5000.0,24,Default,Car,2593.35,51.867,Client_529,45,IT Specialist,Hamburg,True,0.02,0.4,40.0
CR_1191,898,500.0,24,Active,Real Estate,364.04,72.808,Client_898,69,Engineer,Rottweil,True,0.03,0.2,3.0
CR_1192,840,1000.0,60,Active,Deposit,673.16,67.316,Client_840,71,Engineer,Rottweil,True,0.03,0.2,6.0
CR_1193,244,1000.0,24,Active,Real Estate,839.93,83.993,Client_244,19,Driver,Frankfurt,True,0.12,0.2,24.0
CR_1194,303,500.0,36,Active,Car,528.72,105.744,Client_303,40,Unemployed,Sulgen,True,0.3,0.4,60.0
CR_1195,247,1000.0,36,Default,Nothing,0.0,0.0,Client_247,68,Security,Sulgen,True,0.09,0.8,72.0
CR_1196,457,50000.0,12,Default,Real Estate,39620.11,79.24022000000001,Client_457,37,Brewer,Frankfurt,True,0.04,0.2,400.0
CR_1197,738,25000.0,60,Active,Nothing,0.0,0.0,Client_738,74,Student,Baden-Baden,True,0.25,0.8,5000.0
CR_1198,339,500.0,12,Active,Nothing,0.0,0.0,Client_339,66,Teacher,Frankfurt,True,0.02,0.8,8.0
CR_1199,787,5000.0,60,Default,Deposit,0.0,0.0,Client_787,35,Seller,Hardt,True,0.06,0.2,60.0
CR_1200,472,1000.0,6,Default,Nothing,0.0,0.0,Client_472,24,Pensioner,Bratslaw,True,0.08,0.8,64.0
CR_1201,345,5000.0,24,Active,Nothing,0.0,0.0,Client_345,71,Pensioner,Dunningen,True,0.08,0.8,320.0
CR_1202,635,1000.0,60,Default,Car,1244.13,124.413,Client_635,71,Sportsman,Berlin,True,0.08,0.4,32.0
CR_1203,125,500.0,60,Closed,Deposit,458.42,91.684,Client_125,24,Brewer,Hardt,True,0.04,0.2,4.0
CR_1204,826,5000.0,6,Closed,Car,4345.58,86.91159999999999,Client_826,50,IT Specialist,Baden-Baden,True,0.02,0.4,40.0
CR_1205,21,5000.0,60,Closed,Deposit,6694.48,133.88959999999997,Client_21,65,Driver,Tuttlingen,True,0.12,0.2,120.0
CR_1206,296,5000.0,12,Active,Car,0.0,0.0,Client_296,32,Seller,Munich,True,0.06,0.4,120.0
CR_1207,352,5000.0,12,Active,Car,4488.29,89.7658,Client_352,58,Security,Tuttlingen,True,0.09,0.4,180.0
CR_1208,612,5000.0,36,Closed,Real Estate,0.0,0.0,Client_612,25,Teacher,Dunningen,True,0.02,0.2,20.0
CR_1209,426,25000.0,36,Closed,Real Estate,36490.3,145.96120000000002,Client_426,52,Seller,Berlin,True,0.06,0.2,300.0
CR_1210,213,25000.0,24,Active,Nothing,0.0,0.0,Client_213,58,Brewer,Dunningen,True,0.04,0.8,800.0
CR_1211,690,25000.0,36,Default,Car,16043.07,64.17228,Client_690,58,Manager,Dunningen,True,0.05,0.4,500.0000000000001
CR_1212,86,10000.0,24,Closed,Car,14871.56,148.7156,Client_86,28,Manager,Dunningen,True,0.05,0.4,200.00000000000003
CR_1213,100,25000.0,12,Closed,Car,30973.58,123.89432,Client_100,51,Manager,Schramberg,True,0.05,0.4,500.0000000000001
CR_1214,814,50000.0,36,Closed,Real Estate,67593.43,135.18685999999997,Client_814,36,IT Specialist,Rottweil,True,0.02,0.2,200.0
CR_1215,16,10000.0,24,Active,Real Estate,5076.38,50.7638,Client_16,64,Pensioner,Hardt,True,0.08,0.2,160.0
CR_1216,922,5000.0,24,Default,Deposit,0.0,0.0,Client_922,22,Manager,Dunningen,True,0.05,0.2,50.00000000000001
CR_1217,418,1000.0,12,Default,Deposit,1299.02,129.90200000000002,Client_418,26,Police worker,Hardt,True,0.04,0.2,8.0
CR_1218,860,10000.0,6,Closed,Nothing,0.0,0.0,Client_860,70,Police worker,Frankfurt,True,0.04,0.8,320.0
CR_1219,40,1000.0,60,Active,Car,1026.27,102.627,Client_40,58,Driver,Bratslaw,True,0.12,0.4,48.0
CR_1220,98,5000.0,6,Default,Deposit,3682.01,73.6402,Client_98,27,Sportsman,Hamburg,True,0.08,0.2,80.0
CR_1221,321,1000.0,36,Default,Nothing,0.0,0.0,Client_321,51,Director,Stuttgart,True,0.01,0.8,8.0
CR_1222,413,5000.0,6,Active,Real Estate,0.0,0.0,Client_413,38,Pensioner,Offenburg,True,0.08,0.2,80.0
CR_1223,830,5000.0,24,Active,Nothing,0.0,0.0,Client_830,67,Director,Dunningen,True,0.01,0.8,40.0
CR_1224,1000,1000.0,12,Active,Nothing,0.0,0.0,Client_1000,66,Director,Vs,True,0.01,0.8,8.0
CR_1225,349,50000.0,12,Active,Deposit,33558.01,67.11602,Client_349,40,Brewer,Stuttgart,True,0.04,0.2,400.0
CR_1226,155,500.0,60,Closed,Real Estate,527.26,105.45199999999998,Client_155,51,Manager,Baden-Baden,True,0.05,0.2,5.000000000000001
CR_1227,409,5000.0,12,Active,Car,6773.11,135.4622,Client_409,18,Brewer,Hamburg,True,0.04,0.4,80.0
CR_1228,14,50000.0,60,Closed,Real Estate,43611.2,87.2224,Client_14,70,Pensioner,Hardt,True,0.08,0.2,800.0
CR_1229,303,10000.0,24,Default,Real Estate,6314.29,63.1429,Client_303,40,Unemployed,Sulgen,True,0.3,0.2,600.0
CR_1230,588,1000.0,36,Active,Nothing,0.0,0.0,Client_588,41,Director,Hamburg,True,0.01,0.8,8.0
CR_1231,641,5000.0,6,Default,Real Estate,0.0,0.0,Client_641,73,Sportsman,Bratslaw,True,0.08,0.2,80.0
CR_1232,525,10000.0,24,Default,Car,6582.13,65.82130000000001,Client_525,40,Sportsman,Frankfurt,True,0.08,0.4,320.0
CR_1233,451,25000.0,36,Active,Real Estate,25205.29,100.82116,Client_451,33,Brewer,Tuttlingen,True,0.04,0.2,200.0
CR_1234,387,1000.0,24,Default,Nothing,0.0,0.0,Client_387,61,Police worker,Frankfurt,True,0.04,0.8,32.0
CR_1235,972,25000.0,6,Default,Real Estate,16628.86,66.51544,Client_972,62,Manager,Frankfurt,True,0.05,0.2,250.00000000000006
CR_1236,583,50000.0,36,Closed,Real Estate,41296.79,82.59358,Client_583,63,IT Specialist,Offenburg,True,0.02,0.2,200.0
CR_1237,290,5000.0,60,Closed,Car,6678.76,133.5752,Client_290,72,Sportsman,Offenburg,True,0.08,0.4,160.0
CR_1238,633,50000.0,6,Default,Real Estate,32808.59,65.61717999999999,Client_633,44,Driver,Bratslaw,True,0.12,0.2,1200.0
CR_1239,142,5000.0,12,Default,Real Estate,0.0,0.0,Client_142,46,Teacher,Dunningen,True,0.02,0.2,20.0
CR_1240,505,1000.0,60,Default,Deposit,1096.56,109.656,Client_505,38,Security,Dunningen,True,0.09,0.2,18.0
CR_1241,718,5000.0,60,Closed,Nothing,0.0,0.0,Client_718,57,Driver,Frankfurt,True,0.12,0.8,480.0
CR_1242,931,10000.0,6,Default,Deposit,13597.45,135.9745,Client_931,71,Sportsman,Sulgen,True,0.08,0.2,160.0
CR_1243,489,1000.0,12,Active,Real Estate,695.44,69.54400000000001,Client_489,22,Driver,Schramberg,True,0.12,0.2,24.0
CR_1244,30,50000.0,12,Closed,Real Estate,45913.94,91.82788,Client_30,50,Unemployed,Tuttlingen,True,0.3,0.2,3000.0
CR_1245,98,5000.0,36,Default,Real Estate,6092.34,121.84680000000002,Client_98,27,Sportsman,Hamburg,True,0.08,0.2,80.0
CR_1246,97,1000.0,12,Closed,Real Estate,1058.81,105.881,Client_97,63,Sportsman,Frankfurt,True,0.08,0.2,16.0
CR_1247,108,1000.0,12,Closed,Nothing,0.0,0.0,Client_108,16,Seller,Bratslaw,False,0.072,0.8,57.6
CR_1248,113,50000.0,6,Default,Deposit,72808.52,145.61704,Client_113,20,Director,Sulgen,True,0.01,0.2,100.0
CR_1249,29,500.0,36,Default,Real Estate,446.77,89.354,Client_29,32,IT Specialist,Offenburg,True,0.02,0.2,2.0
CR_1250,937,50000.0,36,Default,Nothing,0.0,0.0,Client_937,41,Security,Frankfurt,True,0.09,0.8,3599.9999999999995
CR_1251,352,50000.0,60,Active,Car,59863.67,119.72734,Client_352,58,Security,Tuttlingen,True,0.09,0.4,1799.9999999999998
CR_1252,94,500.0,60,Active,Nothing,0.0,0.0,Client_94,34,IT Specialist,Rottweil,True,0.02,0.8,8.0
CR_1253,366,1000.0,60,Active,Nothing,0.0,0.0,Client_366,48,Brewer,Schramberg,True,0.04,0.8,32.0
CR_1254,300,5000.0,60,Active,Real Estate,0.0,0.0,Client_300,37,Brewer,Baden-Baden,True,0.04,0.2,40.0
CR_1255,839,1000.0,24,Default,Nothing,0.0,0.0,Client_839,42,Student,Tuttlingen,True,0.25,0.8,200.0
CR_1256,324,5000.0,36,Active,Deposit,0.0,0.0,Client_324,51,Driver,Vs,True,0.12,0.2,120.0
CR_1257,572,500.0,36,Default,Car,392.71,78.542,Client_572,49,Sportsman,Hardt,True,0.08,0.4,16.0
CR_1258,476,1000.0,6,Default,Real Estate,1017.01,101.701,Client_476,47,IT Specialist,Berlin,True,0.02,0.2,4.0
CR_1259,537,500.0,12,Default,Deposit,355.97,71.194,Client_537,44,Seller,Munich,True,0.06,0.2,6.0
CR_1260,632,5000.0,24,Default,Deposit,0.0,0.0,Client_632,54,Seller,Munich,True,0.06,0.2,60.0
CR_1261,275,10000.0,24,Active,Nothing,0.0,0.0,Client_275,69,Pensioner,Dunningen,True,0.08,0.8,640.0
CR_1262,84,5000.0,36,Active,Nothing,0.0,0.0,Client_84,59,Sportsman,Dunningen,True,0.08,0.8,320.0
CR_1263,28,5000.0,24,Closed,Deposit,0.0,0.0,Client_28,59,Brewer,Rottweil,True,0.04,0.2,40.0
CR_1264,251,25000.0,12,Closed,Real Estate,15807.15,63.2286,Client_251,54,Student,Stuttgart,True,0.25,0.2,1250.0
CR_1265,530,10000.0,36,Closed,Real Estate,12275.62,122.7562,Client_530,52,Police worker,Dunningen,True,0.04,0.2,80.0
CR_1266,257,5000.0,24,Default,Real Estate,3407.28,68.1456,Client_257,60,Unemployed,Baden-Baden,True,0.3,0.2,300.0
CR_1267,127,10000.0,36,Default,Nothing,0.0,0.0,Client_127,28,Teacher,Stuttgart,True,0.02,0.8,160.0
CR_1268,169,5000.0,60,Active,Car,0.0,0.0,Client_169,61,Manager,Munich,True,0.05,0.4,100.00000000000001
CR_1269,784,1000.0,12,Default,Real Estate,1447.82,144.78199999999998,Client_784,27,Unemployed,Hamburg,True,0.3,0.2,60.0
CR_1270,444,50000.0,60,Closed,Deposit,44963.66,89.92732000000001,Client_444,24,Seller,Rottweil,True,0.06,0.2,600.0
CR_1271,470,10000.0,12,Closed,Real Estate,10833.73,108.3373,Client_470,56,Driver,Dunningen,True,0.12,0.2,240.0
CR_1272,804,5000.0,24,Closed,Deposit,0.0,0.0,Client_804,37,Teacher,Dunningen,True,0.02,0.2,20.0
CR_1273,620,5000.0,36,Active,Car,0.0,0.0,Client_620,21,Director,Rottweil,True,0.01,0.4,20.0
CR_1274,264,1000.0,24,Closed,Real Estate,953.73,95.373,Client_264,70,Manager,Baden-Baden,True,0.05,0.2,10.000000000000002
CR_1275,66,50000.0,60,Closed,Real Estate,55014.53,110.02906,Client_66,30,Director,Dunningen,True,0.01,0.2,100.0
CR_1276,851,50000.0,12,Closed,Real Estate,45497.31,90.99462,Client_851,30,Security,Berlin,True,0.09,0.2,899.9999999999999
CR_1277,48,10000.0,12,Active,Car,14608.53,146.0853,Client_48,53,Driver,Berlin,True,0.12,0.4,480.0
CR_1278,287,5000.0,36,Closed,Nothing,0.0,0.0,Client_287,44,Teacher,Frankfurt,True,0.02,0.8,80.0
CR_1279,347,50000.0,24,Closed,Deposit,61126.67,122.25334,Client_347,69,Director,Baden-Baden,True,0.01,0.2,100.0
CR_1280,658,50000.0,12,Active,Real Estate,52408.54,104.81708,Client_658,46,Unemployed,Rottweil,True,0.3,0.2,3000.0
CR_1281,751,500.0,24,Default,Real Estate,253.83,50.766,Client_751,71,Driver,Dunningen,True,0.12,0.2,12.0
CR_1282,5,5000.0,24,Closed,Car,0.0,0.0,Client_5,18,Pensioner,Schramberg,True,0.08,0.4,160.0
CR_1283,397,5000.0,12,Active,Nothing,0.0,0.0,Client_397,57,Student,Tuttlingen,True,0.25,0.8,1000.0
CR_1284,322,10000.0,36,Default,Nothing,0.0,0.0,Client_322,63,Student,Bratslaw,True,0.25,0.8,2000.0
CR_1285,603,5000.0,24,Default,Deposit,2784.1,55.682,Client_603,39,Pensioner,Munich,True,0.08,0.2,80.0
CR_1286,506,25000.0,24,Active,Real Estate,24612.16,98.44864,Client_506,34,Manager,Offenburg,True,0.05,0.2,250.00000000000006
CR_1287,828,5000.0,6,Active,Real Estate,0.0,0.0,Client_828,53,Sportsman,Frankfurt,True,0.08,0.2,80.0
CR_1288,326,50000.0,6,Default,Nothing,0.0,0.0,Client_326,75,Security,Sulgen,True,0.09,0.8,3599.9999999999995
CR_1289,472,5000.0,24,Closed,Deposit,2978.19,59.5638,Client_472,24,Pensioner,Bratslaw,True,0.08,0.2,80.0
CR_1290,670,5000.0,12,Closed,Deposit,0.0,0.0,Client_670,34,Seller,Frankfurt,True,0.06,0.2,60.0
CR_1291,767,500.0,6,Default,Real Estate,655.87,131.17399999999998,Client_767,75,Seller,Tuttlingen,True,0.06,0.2,6.0
CR_1292,290,10000.0,6,Closed,Deposit,7257.56,72.57560000000001,Client_290,72,Sportsman,Offenburg,True,0.08,0.2,160.0
CR_1293,762,5000.0,6,Default,Car,6183.96,123.6792,Client_762,74,Sportsman,Sulgen,True,0.08,0.4,160.0
CR_1294,145,500.0,60,Closed,Deposit,440.56,88.112,Client_145,59,Sportsman,Schramberg,True,0.08,0.2,8.0
CR_1295,788,10000.0,12,Default,Car,10037.93,100.3793,Client_788,16,Seller,Frankfurt,False,0.072,0.4,288.0
CR_1296,252,500.0,12,Default,Car,477.81,95.562,Client_252,37,Sportsman,Schramberg,True,0.08,0.4,16.0
CR_1297,496,5000.0,24,Closed,Nothing,0.0,0.0,Client_496,27,Brewer,Tuttlingen,True,0.04,0.8,160.0
CR_1298,945,5000.0,36,Default,Deposit,0.0,0.0,Client_945,49,Student,Frankfurt,True,0.25,0.2,250.0
CR_1299,399,25000.0,36,Active,Car,19804.42,79.21767999999999,Client_399,57,Sportsman,Baden-Baden,True,0.08,0.4,800.0
CR_1300,972,10000.0,6,Closed,Real Estate,6535.33,65.3533,Client_972,62,Manager,Frankfurt,True,0.05,0.2,100.00000000000001
CR_1301,571,500.0,36,Default,Nothing,0.0,0.0,Client_571,70,Driver,Munich,True,0.12,0.8,48.0
CR_1302,195,10000.0,60,Closed,Real Estate,14984.62,149.8462,Client_195,65,Brewer,Baden-Baden,True,0.04,0.2,80.0
CR_1303,520,1000.0,24,Closed,Deposit,1010.19,101.01900000000002,Client_520,50,Police worker,Hamburg,True,0.04,0.2,8.0
CR_1304,344,10000.0,60,Active,Deposit,7750.24,77.5024,Client_344,53,Unemployed,Vs,True,0.3,0.2,600.0
